order_id;customer_id;order_status;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date
1b122a7be89622f672bb41380a83b69f;a22a8f5ed1ba23d4aca05ed33b2917ac;delivered;08/10/2016 21:37;11/10/2016 22:02;14/10/2016 18:00;15/10/2016 22:02;30/11/2016 0:00
60762802b48bb6d256d55b013d115013;01be2c0c2d55c597b5ec011e26e4b0d1;delivered;04/10/2016 14:49;06/10/2016 16:03;30/10/2016 10:04;31/10/2016 23:13;24/11/2016 0:00
31b0dd6152d2e471443debf037ae171d;031f08a1ebdcfb5e706831bf64de3860;delivered;05/10/2016 12:32;06/10/2016 16:03;10/10/2016 16:03;13/10/2016 16:03;23/11/2016 0:00
3d58fd1ee438a43f2a826dda6b013519;96c492da7645ca77d09a59b20d415cfe;delivered;06/10/2016 19:33;07/10/2016 10:13;21/10/2016 16:21;24/10/2016 16:21;06/12/2016 0:00
bb9fd560a08ca7403789dedaca85da14;fa56d5dbed23c641e19a12b6d7392833;delivered;04/10/2016 21:25;06/10/2016 15:46;27/10/2016 19:02;05/11/2016 11:04;28/11/2016 0:00
50f357099566f1be7abfaf8d9dc5b004;04356ca5b944f7a92d6b103bdb44268a;delivered;07/10/2016 17:13;07/10/2016 17:31;21/10/2016 16:34;24/10/2016 16:34;29/11/2016 0:00
97d2f8fe76f2f253b8291e17b5383884;5458c93e0db88f9b885bc7dbc3bfa2a3;shipped;05/10/2016 11:54;06/10/2016 15:51;14/11/2016 9:28;;07/12/2016 0:00
d207cc272675637bfed0062edffd0818;b8cf418e97ae795672d326288dfab7a7;delivered;03/10/2016 22:06;04/10/2016 10:28;21/10/2016 14:23;31/10/2016 11:07;23/11/2016 0:00
4eca6c2d172953276c75dd0e1bedce25;8f3419df1806ae4718c94209d5fed4ea;delivered;06/10/2016 16:13;06/10/2016 16:51;10/10/2016 16:51;13/10/2016 16:51;28/11/2016 0:00
bcbc0973414b1dd97555e6f8e9713cfa;3f6f000d5b0a959f38481fad4ab7cac2;delivered;04/10/2016 23:59;05/10/2016 3:45;09/10/2016 3:45;16/10/2016 10:41;28/11/2016 0:00
bfd31c6f76ff82a41e7beb05565aec4d;6c65055adfbc0007dbb4c5a22ea5ba8c;canceled;04/10/2016 14:51;06/10/2016 15:56;;;14/12/2016 0:00
d263c89354a73314488491185858af42;6d3e9ccd146cea260421e9a7bae2e63a;delivered;10/10/2016 4:49;11/10/2016 5:03;15/10/2016 5:03;18/10/2016 6:03;30/11/2016 0:00
640aef9709beda161ca0b5af58ac437c;cf10056dcb7d1fb5322dd86d12936557;delivered;07/10/2016 10:57;11/10/2016 5:03;21/10/2016 10:28;27/10/2016 12:41;01/12/2016 0:00
119d2d80c921d5b4806a1b19b4e8c531;e15daad9efaafb0d4d10043c9ca77e7b;delivered;07/10/2016 19:02;07/10/2016 19:29;11/10/2016 19:29;14/10/2016 19:29;01/12/2016 0:00
86df4a2f1f5cd47ee3f5bf1781240d1a;b0db02848249cbe57e7e5732976ced8e;delivered;05/10/2016 9:19;06/10/2016 15:58;10/10/2016 15:58;26/10/2016 10:38;29/11/2016 0:00
a9fc3ae13c740ad46532fd50b61c69d5;04a043776b45158df5f274435321c199;delivered;04/10/2016 22:43;06/10/2016 15:44;10/10/2016 15:44;13/10/2016 15:44;28/11/2016 0:00
45ec58d30f2023e4dac16d956a657ddd;62d7df8850fd19bf7a67afca5b7e65bb;delivered;10/10/2016 10:28;11/10/2016 5:02;25/10/2016 12:09;27/10/2016 17:32;30/11/2016 0:00
1c4deb98d216d2fda120204a5fcfb57d;76329463ae17ce6629dd04e014aa72e4;delivered;04/10/2016 23:26;06/10/2016 15:51;30/10/2016 10:47;31/10/2016 21:49;30/11/2016 0:00
f7310018040436b01ab03f81b301b5de;efec125e0fd56164c37c9f1e1c804cd7;delivered;07/10/2016 11:20;07/10/2016 12:14;11/10/2016 12:14;14/10/2016 12:14;29/11/2016 0:00
65d1e226dfaeb8cdc42f665422522d14;70fc57eeae292675927697fe03ad3ff5;canceled;03/10/2016 21:01;04/10/2016 10:18;25/10/2016 12:14;08/11/2016 10:58;25/11/2016 0:00
67adba02e0955286954975ea56f9d17f;aaf6d77cd0756a4e878472c3efc65308;delivered;09/10/2016 22:38;10/10/2016 11:02;25/10/2016 11:41;27/10/2016 17:32;02/12/2016 0:00
3b697a20d9e427646d92567910af6d57;355077684019f7f60a031656bd7262b8;delivered;03/10/2016 9:44;06/10/2016 15:50;23/10/2016 14:02;26/10/2016 14:02;27/10/2016 0:00
c4f710df20f7d1500da1aef81a993f65;4b671f05b6eb9dc1d2c1bae9c8c78536;delivered;10/10/2016 15:50;10/10/2016 16:02;18/10/2016 15:53;26/10/2016 16:35;14/12/2016 0:00
6b3ee7697a02619a0ace2b3f0aa46bde;21a6abdf0197fbe57451bd0a1d3c59a2;delivered;04/10/2016 17:08;06/10/2016 15:46;07/11/2016 16:53;21/11/2016 10:38;24/11/2016 0:00
2c45c33d2f9cb8ff8b1c86cc28c11c30;de4caa97afa80c8eeac2ff4c8da5b72e;canceled;09/10/2016 15:39;10/10/2016 10:40;14/10/2016 10:40;09/11/2016 14:53;08/12/2016 0:00
2e8e21db96a8ab922e51cd297678c6b2;6a58b195be76f8ad6544e032b6c7316b;delivered;09/10/2016 12:13;10/10/2016 1:16;25/10/2016 13:54;28/10/2016 14:11;02/12/2016 0:00
02190241f7190a1f3c7e0df95a749c6a;55c9044401ffab0c717f24405e2e042f;delivered;07/10/2016 10:52;08/10/2016 4:44;21/10/2016 12:47;27/10/2016 9:37;29/11/2016 0:00
b7026ba7432929d99880463305b8ce98;dd0cb909d16aa0eecf68d37defbb7f7f;delivered;06/10/2016 16:17;06/10/2016 16:52;04/11/2016 16:33;10/11/2016 15:14;06/12/2016 0:00
4723d255a158f5b6c5a872264e3529c5;9c44588abb2a5c2b5bbd40184e3ac0b3;delivered;08/10/2016 20:16;09/10/2016 14:55;13/10/2016 14:55;16/10/2016 15:55;06/12/2016 0:00
aef214f769de82d355c5d2ab49e15891;d83a72326816260884edd05238aaa508;invoiced;06/10/2016 13:07;06/10/2016 16:03;;;02/12/2016 0:00
0c7fc95baa5e16992ed412ccea7f28b3;a25c191eb1025845e8e9d1d806fa2605;delivered;05/10/2016 8:46;07/10/2016 3:10;11/10/2016 3:10;14/10/2016 3:10;01/12/2016 0:00
f688669f48063536e082bb32d634cd46;691d28310063e5b36b732b117f2bcfc0;delivered;07/10/2016 10:28;11/10/2016 4:56;21/10/2016 18:02;20/10/2016 20:33;29/11/2016 0:00
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb;6b79d5d9914b88e0e05a19e76dfe926b;delivered;05/10/2016 17:09;06/10/2016 15:50;31/10/2016 14:36;07/11/2016 13:55;29/11/2016 0:00
e90f9a57c17a06b37c5830a2ab1bd209;edf0b9f3196ff6f4702be2d540f684d4;delivered;07/10/2016 8:28;08/10/2016 4:17;12/10/2016 4:17;15/10/2016 4:17;07/12/2016 0:00
835bf4777ad72891587719f1098e3528;dbfc2fb6a9424037815a3a887c10be61;delivered;07/10/2016 8:28;07/10/2016 9:09;11/10/2016 9:09;14/10/2016 9:09;29/11/2016 0:00
35d8c6d5e060ad24271ffda186312ef8;38fa25096a695e1972739e2dd6821f83;delivered;10/10/2016 8:36;11/10/2016 13:42;14/10/2016 18:00;15/10/2016 13:42;02/12/2016 0:00
63638a6806d67773f3adba8534553fff;16e14c1e6e050fe6730c961ff638ca23;delivered;04/10/2016 13:22;04/10/2016 13:47;17/11/2016 15:53;25/11/2016 13:17;28/11/2016 0:00
4421f094ff828b78aba6d18db005821d;497444aa14246e71ed88c2c37540ddfb;delivered;10/10/2016 10:22;10/10/2016 12:02;14/10/2016 12:02;01/11/2016 10:28;08/12/2016 0:00
d3a84031db6c5de813d5a3a3489712ca;a5bda6def3f77258ca2027b7d4a384e9;delivered;09/10/2016 23:25;10/10/2016 11:03;14/10/2016 11:03;14/10/2016 11:03;30/11/2016 0:00
a41c8759fbe7aab36ea07e038b2d4465;6f989332712d3222b6571b1cf5b835ce;delivered;03/10/2016 21:13;05/10/2016 3:11;25/10/2016 11:57;03/11/2016 10:58;29/11/2016 0:00
e2eaf909eb6ba881117aa407992a5ffb;4aa9a7eb520f8efdf80da20ba889f190;delivered;05/10/2016 11:05;07/10/2016 2:49;01/11/2016 7:13;14/11/2016 15:03;25/11/2016 0:00
6e0d2539e48e84296bae6290de41058c;1fc56719b52f82c03caddc5faf531fbb;delivered;04/10/2016 19:41;06/10/2016 15:51;10/11/2016 16:47;17/11/2016 9:23;30/11/2016 0:00
9d664ec86be69d869bb6870294c4fdd8;0a9ee4d9030acbe428769c79d0c4da69;delivered;08/10/2016 15:02;08/10/2016 19:55;12/10/2016 19:55;31/10/2016 11:35;12/12/2016 0:00
7e2dddf174cc4d2768bf39c43ab2bd7a;accfbaa1f092fdf6db1d8fcdad351b50;delivered;09/10/2016 15:10;10/10/2016 5:54;03/11/2016 7:43;10/11/2016 9:27;02/12/2016 0:00
e439ced3d48f1a77f6ecc029cc946a6f;e9c6723e04c4e53e7e9c3afe383f3866;delivered;07/10/2016 22:35;07/10/2016 22:59;15/10/2016 10:31;25/10/2016 21:15;01/12/2016 0:00
509a52223ecac6d67fb765b3b37c6974;efc07f50d0a9346ec00e1c37b5b10748;delivered;06/10/2016 18:11;06/10/2016 18:50;21/10/2016 16:23;26/10/2016 12:21;08/12/2016 0:00
